ID	Text	LanguageID	Translation
10911196	Kumno lada u Tom u dang im?	3730664	What if Tom is still alive?
10911200	Nga kyrmen ban iakynduh ia phi bad ka longïing jong phi.	257128	I'm looking forward to seeing you and your family.
10911202	Ka la jia ba u la hap.	8737644	He happened to fall.
10911204	Ngam don eiei ban ïathuh ïa phi.	47270	I have nothing to tell you about it.
10911205	Ngam don eiei ban ïathuh ïa me.	47270	I have nothing to tell you about it.
10911207	Ngam don eiei ban ïathuh ïa pha.	47270	I have nothing to tell you about it.
10911208	Phi lah ban lah na phone.	2954447	You could do that by phone.
10911209	Me lah ban leh na phone.	2954447	You could do that by phone.
10911211	Pha lah ban leh na phone.	2954447	You could do that by phone.
10911217	Nga kwah ba baroh kin tip jia aiu.	5194191	I want everyone to know what happened.
10911219	Ngan ïalam kai ïa u ksew.	1315291	I'll take my dog out for a walk.
10911220	Ngan ïalam kai ïa ka ksew.	1315291	I'll take my dog out for a walk.
10915375	U pyrjong u la her shabar na jingkhangïit.	10915356	The mosquito flew out of the window.
10915378	Uwei u khynnah u kdew ia u Ziri bad u lynñiar	10915345	A kid pointed at Ziri and screamed.
10915380	Kawei ka khynnah ka ksew sha u Ziri bad ka lynñiar.	10915345	A kid pointed at Ziri and screamed.
10915383	U Ziri u leit on ia ka Rima sha jingtrei da ka helicopter.	10915343	Ziri dropped Rima off at work in a helicopter.
10915385	Ngan leit on iaphi sha skul mynta ka sngi.	10915342	I'll drop you off at school today.
10915387	Ngan leit on ia me sha skul mynta ka sngi.	10915342	I'll drop you off at school today.
10915390	Ngan leit on ia pha sha skul mynta ka sngi.	10915342	I'll drop you off at school today.
10957186	Phin siat ïanga?	4014472	Are you going to shoot me?
10957188	Men siat ïanga?	4014472	Are you going to shoot me?
10957190	Rah ïa kane sha ïing.	8414973	Please take this home.
10957191	Shim ïa kane sha ïing.	8414973	Please take this home.
10957193	Ka ktien English ka dei ka ktien jong ka pyrthei.	1341448	English is the language of the world.
10957196	U Tom u kwah bam thah.	6529885	Tom wanted to eat some ice cream.
10957198	U Tom u kwah ban bam thah.	6529885	Tom wanted to eat some ice cream.
10957199	Ym don ba ïa tip shaei u Tom bad ka Mary ki la leit.	6491284	Nobody knows where Tom and Mary have gone.
10957201	I Pa i hikai ïanga kumno ban ñiah cycle.	5992368	My father taught me how to ride a bicycle.
10957205	Saule, ai ka drum.	1549904	Saule, give the drum.
10957209	Sngewbha wat ïathuh ïangi kaei ban leh.	6910033	Please don't tell us what to do.
10957210	Sngewbha wat ïathuh ïangi kaei ba dei ban leh.	6910033	Please don't tell us what to do.
10957212	Sngewbha nai ïathuh ïangi kaei ban leh.	6910033	Please don't tell us what to do.
10957213	Sngewbha nai ïathuh ïangi kaei ba dei ban leh.	6910033	Please don't tell us what to do.
10957215	U lah mih bad i kmie.	9947288	He left with his mother.
10957216	U lah mih bad ka kmie.	9947288	He left with his mother.
10957221	U Tom u lah da poi ha Australia.	7180564	Tom has already arrived in Australia.
10957223	Balei ïa rkhie?	3123284	Why were you laughing?
10957224	Balei rkhie?	3123284	Why were you laughing?
10957225	Balei phi ïa rkhie?	3123284	Why were you laughing?
10957228	U Tom u la ïathuh ïanga ba u kwah ban thoh kot.	6244264	Tom has told me he wants to write a book.
10957233	Ka Mary ka dei ban ïathuh ïa u Tom ka donkam aïu ïa u ban leh.	6415293	Mary should tell Tom what she needs him to do.
10957237	Ka Mary ka dei ban ïathuh ïa u Tom ka donkam ban phah leh aïu ïa u.	6415293	Mary should tell Tom what she needs him to do.
10957239	U Tom u lah ban leit sha Boston ha kane ka synrai ban sa wan.	10138412	Tom might go to Boston next fall.
10996001	Haei ki leh?	669133	Where do they do that?
10996003	Haei ki shait leh?	669133	Where do they do that?
10996004	Haei ki shait leh kata?	669133	Where do they do that?
10996005	Haei ki leh kata?	669133	Where do they do that?
10996011	Ngim da tip thikna shaphang kaei ba jia.	3135660	We don't know much about what happened.
10996015	Ngim ju leh kumto shane.	7492626	That's not how we do things here.
10996017	Ngim ju leh kumta shane.	7492626	That's not how we do things here.
10996020	Long phin pynrit ka jingtem?	10796402	Would you mind turning the music down?
10996026	Nga mut nga ithuh ïa u.	3910868	I thought I recognized him.
11141794	Sngewbha, phi lah ne em ban iarap ia ngi shane?	8188206	Please, can you help us out here?
11141835	Nga kwah ia u Tom ba un lehkai tennis bad nga.	8392281	I wanted Tom to play tennis with me.
11141839	Ka Rin ka don ha ka jinglyngngoh man ka por ba ka iakynduh ia nga.	8282692	Rin is always surprised when she sees me.
11163750	Naei u nang ban thoh?	7494255	Where did he learn to write?
11163751	U nang ban thoh naei?	7494255	Where did he learn to write?
11163752	Naei i nang ban thoh?	7494255	Where did he learn to write?
11163754	I nang ban thoh naei?	7494255	Where did he learn to write?
11163758	Lada leit iakynduh biang ïa u Yanni, ngan beh na ïing.	9821798	If you see Yanni again, I'll kick you out of the house.
11163761	U Tom u leit sha Australia ban sah bad u kpa jong u.	7159855	Tom is going to Australia to live with his father.
11163764	Nga dang mut ban thiah.	6530096	I was just getting ready for bed.
11163766	Balei phi mut ban phet?	16451	Why did you try to run away?
11163768	Balei me mut ban phet?	16451	Why did you try to run away?
11163770	Balei pha mut ban phet?	16451	Why did you try to run away?
11163771	Balei phi pyrshang ban phet?	16451	Why did you try to run away?
11163772	Balei me pyrshang ban phet?	16451	Why did you try to run away?
11163774	Balei pha pyrshang ban phet?	16451	Why did you try to run away?
11163775	Ki la kyndit.	2718461	They were shocked.
11163777	Ka jingkhangïit ka don hangne.	6357706	The window is here.
11163783	Nga thied ia ki juti kiba duna dor tam ha dukan.	6948453	I bought the least expensive pair of shoes in the store.
11163787	Nga thied ia ki juti kiba tat dor tam na dukan.	6948453	I bought the least expensive pair of shoes in the store.
11163788	U Tom u sah hangne mynta.	6663287	Tom lives here now.
11163790	U Tom u sah shane mynta.	6663287	Tom lives here now.
11163794	Nga dang pynkhreh ban leit sha Italy.	4828291	I'm getting ready for my trip to Italy.
11166363	Ki ïa don beit shato.	3819977	They're always there.
11166365	Ki ïa don beit shatai.	3819977	They're always there.
11166366	Ki ïa don beit shatei.	3819977	They're always there.
11166368	Nga khlem rwai eiei.	9054438	I didn't sing anything.
11166369	Ki lah ia wad hi.	7407772	They did their own research.
11166371	U lah shu raikhoh.	1121263	He was awfully skinny.
11166373	Wat thok ïa ki briew.	7256326	Don't tell lies to people.
11166377	Lada dei ba nga ïathuh ïano-ïano, ngan ïathuh shuwa ha phi.	3205031	If I were going to tell anybody, I'd tell you first.
11166383	U Tom u ïathuh ia u dentist jong u ba u shutbniat man ka ba u dep bam.	3734285	Tom told his dentist that he brushes his teeth after every meal.
11166384	U Tom u ïathuh ia ka dentist jong u ba u shutbniat man ka ba u dep bam.	3734285	Tom told his dentist that he brushes his teeth after every meal.
11166386	U Tom u ïathuh ia i dentist jong u ba u shutbniat man ka ba u dep bam.	3734285	Tom told his dentist that he brushes his teeth after every meal.
11166390	Sngewbha wan biang.	6710743	Please come again soon.
11166392	Sa da wan biang.	6710743	Please come again soon.
11166393	Sa wan biang seh.	6710743	Please come again soon.
11166396	Ngam pat ju trei ha restaurant.	9936510	I've never worked in a restaurant.
11166401	Phi song hi kane ka pla?	6438416	Did you pack this bag yourself?
11166403	Ngam lah thok ïaphi.	7868453	I could never fool you.
11166404	Ngam lah thok ïame.	7868453	I could never fool you.
11166405	Ngam lah thok ïapha.	7868453	I could never fool you.
11166406	Kam da tieng.	7197370	It isn't that scary.
11166407	Kam da i tieng.	7197370	It isn't that scary.
11166408	U Tom u mut peit phlim.	10555613	Tom is going to watch a movie.
11166410	Ha kine ki snem ba lah leit, ki aiom ki lah kylla shibun eh.	10717693	In the past few years, seasons have been subject to dramatic changes.
11188030	Ka la ktah shisha ïangi.	4530114	We're really touched.
11188033	Ka la mih na ka company hadien 20 snem.	632782	She left the company after 20 years.
11188034	Nga thok ia u Tom.	9678930	I lied for Tom.
11188035	Nga la thok ia u Tom.	9678930	I lied for Tom.
11188037	I Mei jongnga na Malaysia i ong ba kito ki lai tylli ki kulai ki shu biang.	958215	My mother from Malaysia thinks that those three horses are so-so.
11188039	Kane ka kam kam suk kumba phi ïohi.	7545328	This job isn't as easy as it looks.
11188040	Kane ka jingtrei kam suk kumba phi ïohi.	7545328	This job isn't as easy as it looks.
11188042	Kane ka kam kam i suk.	7545328	This job isn't as easy as it looks.
11188043	Ka durkhmat jongphi ka i jngum. Phi sngew khlaiñ? Tharai kan bha iaphi lada phi leit sha hospital, ym de?	890143	Your face looks pale. Are you OK? Maybe it would be better if you went to the hospital, don't you think?
11188044	Kumno phi pynrkhie ïaki?	6793243	How did you make them laugh?
11188045	Ka Mary ka ong ba kam nang ban kren ktien French.	6414713	Mary said she doesn't know how to speak French.
11188047	Em, kam dei.	6607938	No, it isn't.
11188049	U Yanni u teh ia ka blang jong u ban khem dud.	9701357	Yanni tied his goat to milk it.
11188053	Ki i kham heh rta.	7474219	They look older than they really are.
11188054	Nga ïohi ba ïaka la rah ha ka stretcher.	8189067	He saw her being carried out on a stretcher.
11188056	Ngi baroh ngi shem ba ka jinglong jongka ka long kaba ishrai.	4033023	We all find her behaviour abhorrent.
11188058	Nga kwah biang sa shi pela ka coffee.	2013564	I want another cup of coffee.
11188065	Nga shait don ha Boston kumba lai sien shi snem.	6340586	I used to go to Boston about three times a year.
11188066	Nga shait don ha Boston kumba lai sien ha ka shi snem.	6340586	I used to go to Boston about three times a year.
11188068	Phi donkam leh aiu ïa ka snat haba phi lyndum?	3737725	Why do you need a comb if you're bald?
11188069	Phi donkam leh aiu ïa ka snat haba phi syllen?	3737725	Why do you need a comb if you're bald?
11188071	Balei phi donkam ïa ka snat haba phi syllen?	3737725	Why do you need a comb if you're bald?
11188072	Balei phi donkam ïa ka snat haba phi lyndum?	3737725	Why do you need a comb if you're bald?
11188074	U Tom u leh hi ïa ka kam.	5597760	Tom did the work himself.
11188075	I Tom i leh hi ïa ka kam.	5597760	Tom did the work himself.
11188077	Ngan sa peit lada nga lah ban leh.	8397711	I'll see if I can do that.
11188080	Nga la ïoh pisa kylliang na u Tom.	6660009	I got Tom to lend me some money.
11188081	Nga la ïoh pisa kylliang na i Tom.	6660009	I got Tom to lend me some money.
11188083	Ngi dang plie.	5158675	We're still open.
11188085	Ngi dang ïa plie.	5158675	We're still open.
11188086	U Tom u jah ha kane ka snginyngkong ba la leit.	5736352	Tom went missing last Monday.
11188088	Ngam pat ju don samla.	5828327	I've never had a boyfriend.
11188091	Nga tharai u Tom u lah pynmong ïa ka Mary.	8834398	I think Tom hurt Mary.
11188092	Ngam tharai u Tom u bna bha shaphang ki paramarjan jong u.	6338474	I don't think Tom knows much about his neighbors.
11188093	Ngam tharai u Tom u tip bha shaphang ki paramarjan jong u.	6338474	I don't think Tom knows much about his neighbors.
11188094	Ngi la leh katba ngi lah ban ïarap ïaki.	263229	We did our best to help them.
11188095	Katno kynta ha ka shi sngi phi khreh kot?	6944228	About how many hours a day do you study?
11188096	Kumba katno kynta ha ka shu sngi phi khreh kot?	6944228	About how many hours a day do you study?
11188097	Ngam ai lad ïano ïano ban ïarap ïa u Tom.	8398750	I won't let anyone help Tom.
11188100	U ksew jong u u la ïap.	8477405	His dog died.
11393727	Ka long khlemakor ban kyllia ia ka kynthei katno snem ka don?	10775807	Is it rude to ask a woman how old she is?
11393730	U Tom un pynkmen ïaphi.	4095921	Tom will make you happy.
11393744	Baroh shi ïing ki ia mih leit kai.	27842	The whole family is out for a walk.
11393749	Phim tip ïa u Tom.	11012196	You don't know Tom.
11393751	Phim ithuh ïa u Tom.	11012196	You don't know Tom.
11393764	Ngi hap ban leit phai.	8692885	We need to go back.
11393766	Ngi donkam ban leit phai.	8692885	We need to go back.
11393771	U Tom u ong ba u kyrmen ba ma u bad ka Mary kin ia bam lang.	6352883	Tom said he was hoping he and Mary could eat together.
11393777	Kaei kaba u Tom u iathuh iangi shaphang kumno ba ka jingjia ka la jia kam dei kaba shisha.	10744682	What Tom told us about how the accident happened wasn't true.
11393781	U la khot ia katba don ki doktor kiba u ithuh.	8280419	He has called every doctor he knows.
11393784	Ka jingkhang kaba khia ka la plie kdar.	3725462	The heavy door swung open.
11393788	U iathuh u Tom ïaphi shaei u don mynnin ka miet?	1886171	Did Tom tell you where he was last night?
11393792	Dei ka pisa jongphi, dei?	2644530	It's your money, isn't it?
11393795	Dei ka pisa jongphi, em?	2644530	It's your money, isn't it?
11393799	Ka dei ka pisa jongphi, dei?	2644530	It's your money, isn't it?
11393800	Ka dei ka pisa jongphi, em?	2644530	It's your money, isn't it?
11393803	U Ziri u la kylla kynsan sha u suri.	10803157	Ziri instantly turned into a wolf.
11393804	U Tom u la shah pynbor ban leh kumta.	6265162	Tom is being forced to do that.
11393806	U Tom u la shah pynbor ban leh kumto.	6265162	Tom is being forced to do that.
11393810	Ngam tharai u Tom un ai lad ïaphi ban jop.	6344277	I don't think Tom would let you win.
11396710	U Sami um lah ngeit ia kata.	6700566	Sami found that very hard to believe.
11396711	U i kumba u lah dom.	11100984	He seems offended.
11396712	I i kumba i lah dom.	11100984	He seems offended.
11396713	Nga khlem shim bynta ha kato.	9163189	I didn't take part in that.
11396714	Phi i kumba phi ap iano iano.	5909877	You seem to be waiting for someone.
11396715	Me i kumba me ap iano iano.	5909877	You seem to be waiting for someone.
11396716	Pha i kumba pha ap iano iano.	5909877	You seem to be waiting for someone.
11396717	Phi dei ban wanphai shwa ka shiteng sngi.	64169	You are supposed to be back by noon.
11396718	Phim tip ia kaei kaba phi kren.	4949128	You have no idea what you're talking about.
11396719	Mem tip ia kaei kaba me kren.	4949128	You have no idea what you're talking about.
11396720	Pham tip ia kaei kaba pha kren.	4949128	You have no idea what you're talking about.
11396721	Ngam sait ia ka kali jong phi.	6333144	I won't wash your car.
11396722	Ngan ym sait ia ka kali jong phi.	6333144	I won't wash your car.
11396723	Ka iathuh ianga ba kam don kam.	7393874	She told me that she was unemployed.
11396724	I iathuh ianga ba im don kam.	7393874	She told me that she was unemployed.
11396725	Nga sngew samthiah shibun.	3730052	I'm so sleepy.
11396726	Nga sngew samthiah bha.	3730052	I'm so sleepy.
11396727	Nga sngew shoh samthiah bha.	3730052	I'm so sleepy.
11396728	Nga sngew shoh samthiah shibun.	3730052	I'm so sleepy.
11396730	Nga tip ba phi bunkam.	2046741	I know how busy you are.
11396731	Nga tip ba me bun kam.	2046741	I know how busy you are.
11396732	Nga tip ba pha bunkam.	2046741	I know how busy you are.
11396734	Nga tip katno phi bunkam.	2046741	I know how busy you are.
11396735	Nga tip katno me bunkam.	2046741	I know how busy you are.
11396736	Nga tip katno pha bunkam.	2046741	I know how busy you are.
11396738	Ka sngi balang ka dei hadien ka sngi ba-ar.	11330446	Wednesday is after Tuesday.
11396739	Ka sngi ba-lai ka dei hadien ka sngi ba-ar.	11330446	Wednesday is after Tuesday.
11396740	U Tom u long uba tiengeit.	9673024	Tom is yellow.
11396741	U Tom u long uba tiengpyut.	9673024	Tom is yellow.
11396743	U Tom u ong ba phi hap ban long kham phikir.	6250795	Tom said you have to be more careful.
11396744	U Tom u ong ba phi hap ban long kham husiar.	6250795	Tom said you have to be more careful.
11396746	Phim kwah ban tip?	1977310	Don't you want to know?
11396747	Mem kwah ban tip?	1977310	Don't you want to know?
11396748	Pham kwah ban tip?	1977310	Don't you want to know?
11396753	Kane ka dei ka sien kaba nyngkong ba u Tom u la thlia shaphang ka jingbam.	7185540	This is the first time that Tom has ever complained about the food.
11396755	U Tom u ong ba ngam dei ban iathuh ia ka Mary shaphang ka jingjia.	6259112	Tom said I shouldn't tell Mary about the accident.
11396756	Baroh ki ia rkhie ia ki.	3919744	Everybody laughed at them.
11396757	Baroh ki la ia rkhie ia ki.	3919744	Everybody laughed at them.
11396758	Phim tip ba u Tom u dei nong-Canada?	6243617	Didn't you know that Tom was Canadian?
11396761	Mem tip ba u Tom u dei nong-Canada?	6243617	Didn't you know that Tom was Canadian?
11396764	Pham tip ba u Tom u dei nong-Canada?	6243617	Didn't you know that Tom was Canadian?
11396767	Pham tip ba i Tom i dei nong-Canada?	6243617	Didn't you know that Tom was Canadian?
11396768	Phim tip ba i Tom i dei nong-Canada?	6243617	Didn't you know that Tom was Canadian?
11396769	Mem tip ba i Tom i dei nong-Canada?	6243617	Didn't you know that Tom was Canadian?
11396771	U Tom u don ka kamra thiah jong lajong.	1025373	Tom has his own bedroom.
11396789	Lada phi leit khwai lashai, nga ruh, ngan leit.	1337360	If you go fishing tomorrow, I'll go, too.
11396791	I ong ba im bunkam.	7402808	She said that she's not busy.
11396792	Ka ong ba kam bunkam.	7402808	She said that she's not busy.
11396795	Kaei kaba phi sngewtynnad tam shaphang ka kam ba hashwa jong phi?	9806323	What did you like the most about your previous job?
11396796	Kaei kaba pha sngewtynnad tam shaphang ka kam ba hashwa jong pha?	9806323	What did you like the most about your previous job?
11396798	Kaei kaba me sngewtynnad tam shaphang ka kam ba hashwa jong me?	9806323	What did you like the most about your previous job?
11396806	U khlem da leh bha ha ka test jong u.	7387470	He didn't do so well on his test.
11396808	I khlem da leh bha ha ka test jong i.	7387470	He didn't do so well on his test.
11396813	U ong ba u khlem la leh kaei kaei kaba long beain.	7398920	He said he did nothing illegal.
11396814	I ong ba i khlem la leh kaei kaei kaba long beain.	7398920	He said he did nothing illegal.
11396816	U ong ba u khlem la leh eiei kaba long beain.	7398920	He said he did nothing illegal.
11396818	I ong ba i khlem la leh eiei kaba long beain.	7398920	He said he did nothing illegal.
11396822	I Tom i pyrkhat ba phi lah ban sumar da lade ia lade.	7176260	Tom thinks that you can take care of yourself.
11396824	I Tom i pyrkhat ba phi lah ban sumar ia lade.	7176260	Tom thinks that you can take care of yourself.
11396826	U Tom u pyrkhat ba phi lah ban sumar da lade ia lade.	7176260	Tom thinks that you can take care of yourself.
11396830	U Tom u pyrkhat ba phi lah ban sumar ia lade.	7176260	Tom thinks that you can take care of yourself.
11396832	U Tom u mut ba phi lah ban sumar da lade ia lade.	7176260	Tom thinks that you can take care of yourself.
11396834	U Tom u mut ba phi lah ban sumar hi ia lade.	7176260	Tom thinks that you can take care of yourself.
11396835	Nga khlem iathuh ia baroh.	6271905	I didn't tell everyone.
11396836	Ngi ia sngewtynnad shibun iwei ia iwei.	8063757	We really like each other a lot.
11396859	Ki tip ba ki hap ban pan map.	7475701	They knew they had to apologize.
11396860	Ki tip ki hap ban pan map.	7475701	They knew they had to apologize.
11396864	Ngam tharai phi donkam ban iathuh ia u Tom balei phi leit sha Australia.	7227527	I don't think you need to tell Tom why you went to Australia.
11396867	U Tom u bam chips.	6664272	Tom is eating potato chips.
11396870	I Tom i bam chips.	6664272	Tom is eating potato chips.
11396878	Kano kaba thymmai tam?	9356810	Which is the newest one?
11396879	Ino iba thymmai tam?	9356810	Which is the newest one?
11396883	Uno uba thymmai tam?	9356810	Which is the newest one?
11396887	Nga kynmaw bha ia ka sngi ha kaba iaphi la kha.	17794	Well do I remember the day you were born.
11396910	Thikna!	30542	Definitely!
11396919	Chish!	1342184	Disgusting!
11396920	Shish!	1342184	Disgusting!
11396921	Chi!	1342184	Disgusting!
11396922	Shi!	1342184	Disgusting!
11396923	Phuit!	1342184	Disgusting!
11396924	Kynjing!	1342184	Disgusting!
11396925	Shong!	1349052	Stay!
11396926	Shathie.	1349139	Southward.
11396927	Sharum.	1349139	Southward.
7728202	Wut!	1349257	Faster!
11396928	Wutwut!	1349257	Faster!
7728201	Kloi!	1349257	Faster!
11396930	Kloikloi!	1349257	Faster!
11396931	Stet!	1349257	Faster!
11396932	Tiengeit!	1349848	Chicken!
11396934	Tiengpyut!	1349848	Chicken!
11396935	Sanjoit!	1372222	Gesundheit!
7728228	To.	1391646	Okay.
11396937	Toto.	1391646	Okay.
11396938	Biang.	1391646	Okay.
11396941	Mrad!	1743245	Asshole!
11396942	Ka eit!	1743245	Asshole!
11396943	Ther!	1972610	Attack!
11396945	Miaw!	2176411	Meow.
11396946	Peitthuh!	2597818	Learn!
11396947	Ko Trai!	2650847	Christ!
11396948	Ko Blei!	2650847	Christ!
11396949	Ko Jisu!	2650847	Christ!
11396950	Ong biang!	2701630	Repeat!
11396951	Sa shisien!	2701630	Repeat!
11396952	Pule.	2706638	Read.
11396953	Ni!	2707010	Ugh!
11396954	Uff!	2707010	Ugh!
11396955	Niiiii!	2707010	Ugh!
11396956	Hu!	2707010	Ugh!
11396957	Sdang.	2755119	Start.
11396958	Kylliang.	2835459	Alternate.
11396960	Bujli.	2835459	Alternate.
11396961	Kadei.	2897145	Understood.
11396962	Sngewthuh.	2897145	Understood.
11396964	Jubab.	3077876	Respond.
11396965	Leit suk!	3084093	Godspeed!
11396966	La wai!	3086839	Gosh!
11396968	Goi!	3086839	Gosh!
11396969	La goi!	3086839	Gosh!
11396970	Bong!	3086839	Gosh!
11396971	La bong!	3086839	Gosh!
7729555	Sngewthuh?	3133955	Understand?
11396972	Shu kyrmen!	3167761	Hopefully!
10204994	Donbok!	3167761	Hopefully!
11396974	Ade!	3368502	Bravo!
11396975	Udi!	3368502	Bravo!
3930073	Ish!	3368502	Bravo!
11456728	U Tom u lah kut jingmut lypa ba un ym pyrshang ban pynbha ia kato.	7503737	Tom has already decided he isn't going to try to fix that.
11456734	U Tom bad ka Mary ki dang dei shiparalok hadien ba ki la iakhlad.	3342454	Tom and Mary stayed friends after they broke up.
11456735	Nga tharai ba u Tom un lah ban leh ia kata lada u kwah shisha ban leh.	6227410	I think Tom would be able to do that if he really wanted to.
11456737	Wat sngap ia kaei kaba i pa jong phi i ong.	402486	Don't pay any attention to what your father says.
11456740	U Tom u dei u briew uba ka Mary ka ialang.	5374944	Tom is the guy Mary is dating.
11456745	Nga kyndit thiah ba u ksew u jliah ia ka durkhmat nga.	11295411	I woke up to my Pug licking my face.
11456748	Phim kwah shisha ba ngan don hangne?	3823918	Do you really not want me here?
11456751	Nga tip ba u Tom u dei u khynnah uba bha.	7517167	I know that Tom is a really nice kid.
11464455	Wat kylli ianga ban iarap.	5708392	Don't ask me to help.
11464456	Nai kylli ianga ban iarap.	5708392	Don't ask me to help.
11464458	Nga khuslai shisha shaphang kaei kaba lah ban jia.	11223958	I'm really worried about what might happen.
11464459	U Tom u i kumba un ym lah ban jop.	7126544	Tom seemed to be unable to win.
11464463	U Tom u wan iakynduh ianga mynsnginyngkong.	10089786	Tom came to see me on Monday.
11464467	Ki dak Russia kim da eh than ia nga.	5079581	The Russian alphabet is not that difficult to me.
11464468	Ki dak Russia kim da eh ia nga.	5079581	The Russian alphabet is not that difficult to me.
11464473	U Tom u kham lait por ban ianga.	5791550	Tom has more free time than I do.
11464477	Nga la wanrah jingaisngewbha ia phi.	5414191	I've brought you a gift.
11464479	Khlem khot ia u.	8480873	He isn't invited.
11464482	U Tom bad Ka Mary ki ia kwah leit lang sha Boston.	9120494	Tom and Mary want to go to Boston together.
11464487	Kylli ia nonghikai.	9272053	Ask a teacher.
11464489	Kylli na nonghikai.	9272053	Ask a teacher.
11464495	Phi la iathuh ia u Tom ba u ksew jong u u la iap?	3202298	Have you told Tom that his dog died?
11464500	U dei u Tom uba pynhikai ianga ban lehkai Tennis.	8384113	Tom is the one who taught me how to play tennis.
11464504	U dei u Tom uba pynhikai ianga kumno ban lehkai Tennis.	8384113	Tom is the one who taught me how to play tennis.
11464506	U Tom u wan hangne mynnin ka miet.	7364315	Tom came here last night.
11464507	U Tom u wan hangne mynnin mynmiet.	7364315	Tom came here last night.
11464508	U Tom u dap pisa ban thied ia kaei kaba u donkam ban thied.	6124354	Tom had enough money to buy what he needed to buy.
11464509	Ngam ngeit shuh iano-iano.	5906998	I don't believe anyone anymore.
11464513	Lah jan lut u battery jongnga.	7106904	My battery is about to die.
11464516	Nga lah jan lut u battery.	7106904	My battery is about to die.
11464518	U battery jongnga u lah jan lut.	7106904	My battery is about to die.
11464520	Katno ka shim por ia u Tom ba un pule ia kane ka kot?	10372354	How long did it take Tom to read this book?
11464522	Ka shim por katno ia u Tom ba un pule kane ka kot?	10372354	How long did it take Tom to read this book?
11464523	Ka bam por katno ia u Tom ba un pule kane ka kot?	10372354	How long did it take Tom to read this book?
11464527	U Tom u la thlep biang.	11023866	Tom passed out again.
11464529	U Tom u la thlep sa shishien.	11023866	Tom passed out again.
11464530	Ka jingrymmuin jongka ka da dei ba shisha.	7285192	Her smile was genuine.
11464531	Ngam nud iathuh ia u kata.	436529	I don't dare tell him such a thing.
11464534	Katba kata ka briew ha ka rel ka la iohthah, ka khlieh jongka ka la noh.	2811097	As the woman on the train dozed off, her head slumped.
11464535	Katno phi dei ban iaid?	7126358	How much should you walk?
11464536	U Tom um pat pyrkhat shaphang kata hasuhwa.	5726681	Tom had never thought of that before.
11464537	U Tom um pat mutdur ia kata hasuhwa.	5726681	Tom had never thought of that before.
11464539	Namar ba ka Mary kam sngewkhlain, kan ym leh bad ngi ia kato.	6409118	Since Mary isn't feeling well, she won't do that with us.
11464540	Lada um bam bha, un sa iam.	1712029	If he doesn't eat, he will cry.
11464542	Nga kwah ia kaei kaba u Tom u ju don.	8071269	I wanted what Tom had.
11464543	Nga dei khynnah pule hangne.	5851850	I'm a student here.
11464545	Iano de phi kynjah?	3731626	Who else do you miss?
11464546	Iano pat phi kynjah?	3731626	Who else do you miss?
11464547	Iano patde phi kynjah?	3731626	Who else do you miss?
11464549	Nga sarong ba i pa jongnga i long i ongshet iba triem.	633543	I'm proud that my father is a good cook.
11464552	Ngam poi pyrkhat ban iohi ia u Tom ha Boston.	7735804	I didn't expect to see Tom in Boston.
11464553	U tip ba u la shah thok.	7403167	He knows he's been lied to.
11464554	U Tom u dem pyllup ha ka blanket.	6957903	Tom lay face down on the blanket.
11464555	U Tom u dem pyllup ha ka kumbor.	6957903	Tom lay face down on the blanket.
11464558	U Tom u ong ia ka Mary ba um ieid ia ka.	1027918	Tom told Mary that he didn't love her.
11464559	U Tom u iathuh ia ka Mary ba um ieid ia ka.	1027918	Tom told Mary that he didn't love her.
11464560	U Tom bad ka Mary ki la lah ban leh ia kaei kaba ki donkam ban leh.	6506058	Tom and Mary were able to do what they needed to do.
11464561	ka skul jongphi ka jngai na ka iing jongphi?	897255	Is your school far away from your house?
11580770	Ka ong ba ka sngew kmen.	7402886	She said that she felt happy.
11580775	Wat pynieng ianga hangne.	2275281	Don't make me stand here.
11580777	Wat pynap ianga hangne.	2275281	Don't make me stand here.
11580781	Balei nga?	6314430	Why me of all people?
11580783	Balei ia nga?	6314430	Why me of all people?
11580787	Donbok ba phin ioh lad ban wan sha Australia.	7167608	I hope you get a chance to come to Australia.
11580792	Nga kyrmen ba phin ioh lad ban wan sha Australia.	7167608	I hope you get a chance to come to Australia.
11580796	Nga sngewtynnad ia kane ka restaurant.	10282024	I love this restaurant.
11639597	Nga dang pyrkhat ba u Tom un kwah ban leh.	6123744	I was hoping Tom would want to do that.
11639598	Nga dang mut ba u Tom un kwah ban leh.	6123744	I was hoping Tom would want to do that.
11639599	Nga dang kyrmen ba u Tom un kwah ban leh.	6123744	I was hoping Tom would want to do that.
11639604	Ia u Tom la lah ban shah rong.	6663673	Tom might've been abducted.
11639607	U Tom u lah tip lypa ba phin ym leh.	8868771	Tom already knows you aren't going to do that.
11639610	U Tom u khlem tip ba ka Mary ka don hangto?	8512866	Tom didn't know Mary was in there.
11639613	Nga la kular ia u Tom ba ngan leit sha Australia bad u.	7191348	I promised Tom I'd go to Australia with him.
11639614	Ngam tharai ba ngi la long pynkhreh ban ia mih noh.	5819564	I don't think we're ready to leave yet.
11639615	Kane harum kadei khyndiat na kaei ka jingkren u President.	28380	The following is a summary of the President's speech.
11639616	Ka pynmong ianga ban kren shaphang jong u.	11623683	Talking about him only hurts me.
11639617	Ban kren shaphang jong u ka pynmong ianga.	11623683	Talking about him only hurts me.
